   1.00000000 -7219.26511349 
   2.00000000 -7219.27977016 
   3.00000000 -7219.28822143 
   4.00000000 -7219.29280811 
   5.00000000 -7219.29502080 
   6.00000000 -7219.29579573 
   7.00000000 -7219.29570693 
   8.00000000 -7219.29514212 
   9.00000000 -7219.29431173 
  10.00000000 -7219.29331233 
  11.00000000 -7219.29224060 
  12.00000000 -7219.29116222 
  13.00000000 -7219.29013175 
  14.00000000 -7219.28916007 
  15.00000000 -7219.28825163 
  16.00000000 -7219.28741099 
  17.00000000 -7219.28664200 
  18.00000000 -7219.28593793 
  19.00000000 -7219.28529316 
  20.00000000 -7219.28470793 
  21.00000000 -7219.28417985 
  22.00000000 -7219.28370896 
  23.00000000 -7219.28328915 
  24.00000000 -7219.28291687 
  25.00000000 -7219.28258863 
  26.00000000 -7219.28229977 
  27.00000000 -7219.28204523 
  28.00000000 -7219.28181921 
  29.00000000 -7219.28161706 
  30.00000000 -7219.28143498 
