   1.00000000 -1210.86048460 
   2.00000000 -1210.87219518 
   3.00000000 -1210.87901588 
   4.00000000 -1210.88282218 
   5.00000000 -1210.88461195 
   6.00000000 -1210.88523511 
   7.00000000 -1210.88515437 
   8.00000000 -1210.88475087 
   9.00000000 -1210.88411672 
  10.00000000 -1210.88333500 
  11.00000000 -1210.88254421 
  12.00000000 -1210.88177010 
  13.00000000 -1210.88102370 
  14.00000000 -1210.88033949 
  15.00000000 -1210.87974822 
  16.00000000 -1210.87923706 
  17.00000000 -1210.87880394 
  18.00000000 -1210.87844365 
  19.00000000 -1210.87814459 
  20.00000000 -1210.87789304 
  21.00000000 -1210.87768217 
  22.00000000 -1210.87750557 
  23.00000000 -1210.87735719 
  24.00000000 -1210.87723087 
  25.00000000 -1210.87712311 
  26.00000000 -1210.87703131 
  27.00000000 -1210.87695287 
  28.00000000 -1210.87688576 
  29.00000000 -1210.87682774 
  30.00000000 -1210.87677775 
