   1.00000000 -463.60720850 
   2.00000000 -463.61585735 
   3.00000000 -463.62093921 
   4.00000000 -463.62372048 
   5.00000000 -463.62514536 
   6.00000000 -463.62574743 
   7.00000000 -463.62578953 
   8.00000000 -463.62552098 
   9.00000000 -463.62518495 
  10.00000000 -463.62483051 
  11.00000000 -463.62439228 
  12.00000000 -463.62395258 
  13.00000000 -463.62358075 
  14.00000000 -463.62323942 
  15.00000000 -463.62294558 
  16.00000000 -463.62268341 
  17.00000000 -463.62247858 
  18.00000000 -463.62230704 
  19.00000000 -463.62217077 
  20.00000000 -463.62206393 
  21.00000000 -463.62198579 
  22.00000000 -463.62192322 
  23.00000000 -463.62187408 
  24.00000000 -463.62183579 
  25.00000000 -463.62180544 
  26.00000000 -463.62178157 
  27.00000000 -463.62176252 
  28.00000000 -463.62174735 
  29.00000000 -463.62173517 
  30.00000000 -463.62172546 
