   1.00000000 -1141.11552674 
   2.00000000 -1141.13010802 
   3.00000000 -1141.13875651 
   4.00000000 -1141.14338992 
   5.00000000 -1141.14510609 
   6.00000000 -1141.14527250 
   7.00000000 -1141.14472870 
   8.00000000 -1141.14345180 
   9.00000000 -1141.14171225 
  10.00000000 -1141.14010801 
  11.00000000 -1141.13880943 
  12.00000000 -1141.13758500 
  13.00000000 -1141.13629457 
  14.00000000 -1141.13506059 
  15.00000000 -1141.13400762 
  16.00000000 -1141.13312596 
  17.00000000 -1141.13235547 
  18.00000000 -1141.13166253 
  19.00000000 -1141.13105101 
  20.00000000 -1141.13052934 
  21.00000000 -1141.13009447 
  22.00000000 -1141.12974035 
  23.00000000 -1141.12945320 
  24.00000000 -1141.12921659 
  25.00000000 -1141.12902061 
  26.00000000 -1141.12885840 
  27.00000000 -1141.12872566 
  28.00000000 -1141.12861701 
  29.00000000 -1141.12852727 
  30.00000000 -1141.12845268 
