   1.00000000 -394.76654483 
   2.00000000 -394.77365126 
   3.00000000 -394.77741571 
   4.00000000 -394.77919982 
   5.00000000 -394.77979230 
   6.00000000 -394.77957457 
   7.00000000 -394.77907672 
   8.00000000 -394.77844585 
   9.00000000 -394.77777794 
  10.00000000 -394.77715957 
  11.00000000 -394.77654322 
  12.00000000 -394.77597413 
  13.00000000 -394.77546344 
  14.00000000 -394.77503095 
  15.00000000 -394.77467278 
  16.00000000 -394.77436303 
  17.00000000 -394.77410956 
  18.00000000 -394.77390056 
  19.00000000 -394.77373454 
  20.00000000 -394.77359994 
  21.00000000 -394.77348700 
  22.00000000 -394.77339359 
  23.00000000 -394.77331933 
  24.00000000 -394.77325937 
  25.00000000 -394.77320921 
  26.00000000 -394.77316685 
  27.00000000 -394.77313134 
  28.00000000 -394.77310155 
  29.00000000 -394.77307632 
  30.00000000 -394.77305468 
