   1.00000000 -1385.57347330 
   2.00000000 -1385.57819171 
   3.00000000 -1385.58144938 
   4.00000000 -1385.58360495 
   5.00000000 -1385.58497448 
   6.00000000 -1385.58580189 
   7.00000000 -1385.58624660 
   8.00000000 -1385.58639471 
   9.00000000 -1385.58634686 
  10.00000000 -1385.58617486 
  11.00000000 -1385.58594690 
  12.00000000 -1385.58567762 
  13.00000000 -1385.58537482 
  14.00000000 -1385.58506465 
  15.00000000 -1385.58477956 
  16.00000000 -1385.58449020 
  17.00000000 -1385.58422235 
  18.00000000 -1385.58398058 
  19.00000000 -1385.58375284 
  20.00000000 -1385.58354109 
  21.00000000 -1385.58334421 
  22.00000000 -1385.58316523 
  23.00000000 -1385.58300358 
  24.00000000 -1385.58285831 
  25.00000000 -1385.58277372 
  26.00000000 -1385.58260330 
  27.00000000 -1385.58251211 
  28.00000000 -1385.58239287 
  29.00000000 -1385.58238396 
  30.00000000 -1385.58217350 
