   1.00000000 -6592.70174327 
   2.00000000 -6592.70841511 
   3.00000000 -6592.71213625 
   4.00000000 -6592.71393952 
   5.00000000 -6592.71455252 
   6.00000000 -6592.71445611 
   7.00000000 -6592.71397349 
   8.00000000 -6592.71324765 
   9.00000000 -6592.71239095 
  10.00000000 -6592.71154118 
  11.00000000 -6592.71068911 
  12.00000000 -6592.70987433 
  13.00000000 -6592.70912037 
  14.00000000 -6592.70842447 
  15.00000000 -6592.70779376 
  16.00000000 -6592.70722008 
  17.00000000 -6592.70669867 
  18.00000000 -6592.70622769 
  19.00000000 -6592.70580939 
  20.00000000 -6592.70544548 
  21.00000000 -6592.70513505 
  22.00000000 -6592.70487640 
  23.00000000 -6592.70466574 
  24.00000000 -6592.70449799 
  25.00000000 -6592.70436598 
  26.00000000 -6592.70426249 
  27.00000000 -6592.70418132 
  28.00000000 -6592.70411785 
  29.00000000 -6592.70406737 
  30.00000000 -6592.70402675 
