   1.00000000 -80.85205524 
   2.00000000 -80.85505379 
   3.00000000 -80.85696520 
   4.00000000 -80.85815669 
   5.00000000 -80.85887139 
   6.00000000 -80.85928066 
   7.00000000 -80.85949358 
   8.00000000 -80.85957198 
   9.00000000 -80.85957249 
  10.00000000 -80.85952938 
  11.00000000 -80.85945918 
  12.00000000 -80.85937680 
  13.00000000 -80.85929303 
  14.00000000 -80.85921252 
  15.00000000 -80.85913888 
  16.00000000 -80.85907274 
  17.00000000 -80.85901462 
  18.00000000 -80.85896464 
  19.00000000 -80.85892198 
  20.00000000 -80.85888601 
  21.00000000 -80.85885617 
  22.00000000 -80.85883154 
  23.00000000 -80.85881092 
  24.00000000 -80.85879391 
  25.00000000 -80.85878013 
  26.00000000 -80.85876890 
  27.00000000 -80.85875966 
  28.00000000 -80.85875199 
  29.00000000 -80.85874563 
  30.00000000 -80.85874033 
