   1.00000000 -495.62693192 
   2.00000000 -495.63249599 
   3.00000000 -495.63613789 
   4.00000000 -495.63841487 
   5.00000000 -495.63977090 
   6.00000000 -495.64051672 
   7.00000000 -495.64085017 
   8.00000000 -495.64089371 
   9.00000000 -495.64073796 
  10.00000000 -495.64047997 
  11.00000000 -495.64019757 
  12.00000000 -495.63991100 
  13.00000000 -495.63959498 
  14.00000000 -495.63925267 
  15.00000000 -495.63892953 
  16.00000000 -495.63864405 
  17.00000000 -495.63837847 
  18.00000000 -495.63813704 
  19.00000000 -495.63792065 
  20.00000000 -495.63772968 
  21.00000000 -495.63757196 
  22.00000000 -495.63743399 
  23.00000000 -495.63731779 
  24.00000000 -495.63722146 
  25.00000000 -495.63714127 
  26.00000000 -495.63707752 
  27.00000000 -495.63702524 
  28.00000000 -495.63698137 
  29.00000000 -495.63694508 
  30.00000000 -495.63691513 
